Product_Name,Category,Current_Price,Old_Price,Discount,Total_Ratings,Image_Link,Review_Rating,Review_Date,Verified_Purchase,Review_Text
GALUIN GALUIN Men's Black Casual Ankle Sneakers - EU 40-46,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 11,760 - ₦ 13,230","₦ 19,536",40%,(808 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/8118733/1.jpg?4161,5 out of 5,No Date,Yes,Good shoe
GALUIN GALUIN Men's Black Casual Ankle Sneakers - EU 40-46,Home > Fashion > Men's Fashion > Shoes > Fashion Sneakers > Sneakers > Low-cut,"₦ 11,760 - ₦ 13,230","₦ 19,536",40%,(808 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/8118733/1.jpg?4161,4 out of 5,No Date,Yes,"So far so good but if you are for size 40, please go for 41"
itel PowerPulse B1481 27000mAh PowerBank + 18W QC Fast Charger,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 27,600","₦ 30,500",10%,(1511 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/2800773/1.jpg?8041,5 out of 5,No Date,Yes,I love it
itel PowerPulse B1481 27000mAh PowerBank + 18W QC Fast Charger,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 27,600","₦ 30,500",10%,(1511 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/2800773/1.jpg?8041,5 out of 5,No Date,Yes,Charges quickly and lasts a long time. It has been below 50% battery since I bought it in March. That’s how strong it is.
itel PowerPulse B1481 27000mAh PowerBank + 18W QC Fast Charger,Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 27,600","₦ 30,500",10%,(1511 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/2800773/1.jpg?8041,5 out of 5,No Date,Yes,The added charger head
Veet Normal Hair Removal Cream - 100ml,"Home > Health & Beauty > Beauty & Personal Care > Personal Care > Shave & Hair Removal > Women's Grooming > Shaving Creams, Lotions & Gels","₦ 4,465","₦ 4,580",3%,(445 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/132729/1.jpg?7402,5 out of 5,No Date,Yes,It softened the hairs really fast in under 6 minutes and a few weeks later there were no bumps absolutely none… I’m definitely going to be buying this again ????
Veet Normal Hair Removal Cream - 100ml,"Home > Health & Beauty > Beauty & Personal Care > Personal Care > Shave & Hair Removal > Women's Grooming > Shaving Creams, Lotions & Gels","₦ 4,465","₦ 4,580",3%,(445 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/132729/1.jpg?7402,5 out of 5,No Date,Yes,It's works perfectly
Veet Normal Hair Removal Cream - 100ml,"Home > Health & Beauty > Beauty & Personal Care > Personal Care > Shave & Hair Removal > Women's Grooming > Shaving Creams, Lotions & Gels","₦ 4,465","₦ 4,580",3%,(445 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/132729/1.jpg?7402,4 out of 5,No Date,Yes,"It's a good product, but just realized it might not be the best option to remove hair. Imagine you apply it on one part of your body and it finishes and you haven't done the rest of your body"
SILVER CREST 1.5L   Quality Long Lasting High Powerful Blender  2 In 1 with 2 jar-   White/Grey,Home > Home & Office > Home & Kitchen > Kitchen & Dining > Small Appliances > Blenders > Personal Size Blenders,"₦ 13,900","₦ 40,000",65%,(121 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/9111914/1.jpg?6956,4 out of 5,No Date,Yes,"Good, it is working well"
SILVER CREST 1.5L   Quality Long Lasting High Powerful Blender  2 In 1 with 2 jar-   White/Grey,Home > Home & Office > Home & Kitchen > Kitchen & Dining > Small Appliances > Blenders > Personal Size Blenders,"₦ 13,900","₦ 40,000",65%,(121 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/9111914/1.jpg?6956,1 out of 5,No Date,Yes,"very poor, waste of money"
SILVER CREST 1.5L   Quality Long Lasting High Powerful Blender  2 In 1 with 2 jar-   White/Grey,Home > Home & Office > Home & Kitchen > Kitchen & Dining > Small Appliances > Blenders > Personal Size Blenders,"₦ 13,900","₦ 40,000",65%,(121 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/9111914/1.jpg?6956,1 out of 5,No Date,Yes,Not good at all. Inferior product!
"FOOMEE AF50 50000mAh 22.5w Type-C Fast Charging Power Bank with Built-in 4 Cables, 1 Strap and  Two types of Flashlights",Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 39,400","₦ 69,999",44%,(34 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/9941914/1.jpg?1069,5 out of 5,No Date,Yes,It charges my phone fast and it lasted long
"FOOMEE AF50 50000mAh 22.5w Type-C Fast Charging Power Bank with Built-in 4 Cables, 1 Strap and  Two types of Flashlights",Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 39,400","₦ 69,999",44%,(34 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/9941914/1.jpg?1069,1 out of 5,No Date,Yes,"I plugged in only one phone and the phone ain’t up to 50 percent but it has taken 4 percent out of the power bank and it’s called a 50,000mAh"
"FOOMEE AF50 50000mAh 22.5w Type-C Fast Charging Power Bank with Built-in 4 Cables, 1 Strap and  Two types of Flashlights",Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 39,400","₦ 69,999",44%,(34 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/9941914/1.jpg?1069,4 out of 5,No Date,Yes,make more strong it will be perfect that way
TiLECC TiLECC Ultra 7-in-1 Watch Band Smart Watch 49mm Series 8 Ultra Smart Watch 49mm,Home > Phones & Tablets > Mobile Phone Accessories > Smart Watches,"₦ 13,528","₦ 28,500",53%,(1022 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/9612963/1.jpg?2439,1 out of 5,No Date,Yes,The battery healthy is very poor
TiLECC TiLECC Ultra 7-in-1 Watch Band Smart Watch 49mm Series 8 Ultra Smart Watch 49mm,Home > Phones & Tablets > Mobile Phone Accessories > Smart Watches,"₦ 13,528","₦ 28,500",53%,(1022 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/9612963/1.jpg?2439,3 out of 5,No Date,Yes,"The ""smart watch"" blood pressure reading is always incorrect"
TiLECC TiLECC Ultra 7-in-1 Watch Band Smart Watch 49mm Series 8 Ultra Smart Watch 49mm,Home > Phones & Tablets > Mobile Phone Accessories > Smart Watches,"₦ 13,528","₦ 28,500",53%,(1022 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/9612963/1.jpg?2439,4 out of 5,No Date,Yes,Is very good
"itel A100C 6.6"" 2GB RAM/64GB ROM 5000mAh  - Titanium Gold",Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 94,700","₦ 100,000",5%,(298 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/4477814/1.jpg?5421,4 out of 5,No Date,Yes,It's a good phone
"itel A100C 6.6"" 2GB RAM/64GB ROM 5000mAh  - Titanium Gold",Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 94,700","₦ 100,000",5%,(298 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/4477814/1.jpg?5421,5 out of 5,No Date,Yes,Nice
"itel A100C 6.6"" 2GB RAM/64GB ROM 5000mAh  - Titanium Gold",Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 94,700","₦ 100,000",5%,(298 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/4477814/1.jpg?5421,5 out of 5,No Date,Yes,Worked as expected. Good device.
Oraimo SpaceBuds Lite True Wireless Earbuds Sound360 Anti-Lost - Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 15,390","₦ 27,000",43%,(751 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/5007814/1.jpg?3348,5 out of 5,No Date,Yes,It's a beautiful and amazing product I love it ❤
Oraimo SpaceBuds Lite True Wireless Earbuds Sound360 Anti-Lost - Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 15,390","₦ 27,000",43%,(751 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/5007814/1.jpg?3348,5 out of 5,No Date,Yes,"Long lasting battery,  sweet sound"
Oraimo SpaceBuds Lite True Wireless Earbuds Sound360 Anti-Lost - Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 15,390","₦ 27,000",43%,(751 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/5007814/1.jpg?3348,5 out of 5,No Date,Yes,A very Good product still using mine
XIAOMI Redmi 15C 6.9'' 6GBRAM/128GB ROM Android 15 -Midnight Black,Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 168,685","₦ 178,000",5%,(306 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/3167814/1.jpg?1872,5 out of 5,No Date,Yes,I bought it for a friend and He's been loving the phone. His only downside is that it's so slippery without the pack
XIAOMI Redmi 15C 6.9'' 6GBRAM/128GB ROM Android 15 -Midnight Black,Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 168,685","₦ 178,000",5%,(306 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/3167814/1.jpg?1872,4 out of 5,No Date,Yes,"Basic processor (MediaTek Helio G81) is very slow. If you're the type who plays heavy game don't come for this phone ease you will cry. The phone is only good for internet, it's speed and has good camera. Fast charge"
XIAOMI Redmi 15C 6.9'' 6GBRAM/128GB ROM Android 15 -Midnight Black,Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 168,685","₦ 178,000",5%,(306 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/3167814/1.jpg?1872,5 out of 5,No Date,Yes,The phone works well and it is very good
ASHION EU Sizes Men's Panties Underpant Underwear 4-piece,Home > Fashion > Men's Fashion > Clothing > Underwear > Boxers,"₦ 7,450","₦ 17,880",58%,(824 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/2484652/1.jpg?9316,5 out of 5,No Date,Yes,Good product
ASHION EU Sizes Men's Panties Underpant Underwear 4-piece,Home > Fashion > Men's Fashion > Clothing > Underwear > Boxers,"₦ 7,450","₦ 17,880",58%,(824 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/2484652/1.jpg?9316,5 out of 5,No Date,Yes,Nice texture
ASHION EU Sizes Men's Panties Underpant Underwear 4-piece,Home > Fashion > Men's Fashion > Clothing > Underwear > Boxers,"₦ 7,450","₦ 17,880",58%,(824 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/2484652/1.jpg?9316,4 out of 5,No Date,Yes,Nice  and good quality for the price
Mi+ (MiJ) 43'' Inches Smart Digital Satellite Frameless FHD LED TV - HDMI - Black + 12 MONTHS WARRANTY (MIJ-D4320A),Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 189,999","₦ 208,320",9%,(27 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/8486814/1.jpg?9176,5 out of 5,No Date,Yes,Very nice and works well
Mi+ (MiJ) 43'' Inches Smart Digital Satellite Frameless FHD LED TV - HDMI - Black + 12 MONTHS WARRANTY (MIJ-D4320A),Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 189,999","₦ 208,320",9%,(27 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/8486814/1.jpg?9176,5 out of 5,No Date,Yes,Nice one
Mi+ (MiJ) 43'' Inches Smart Digital Satellite Frameless FHD LED TV - HDMI - Black + 12 MONTHS WARRANTY (MIJ-D4320A),Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 189,999","₦ 208,320",9%,(27 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/8486814/1.jpg?9176,5 out of 5,No Date,Yes,Nice interface. Good wifi connection. Am enjoying it
NIVEA Soft Cream 200ml,Home > Health & Beauty > Personal Care > Skin Care > Body > Moisturizers > Creams,"₦ 6,825","₦ 8,980",24%,(412 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/1249383/1.jpg?7293,5 out of 5,No Date,Yes,The fragrance and how smooth it makes the face though it makes one sweat a lot
NIVEA Soft Cream 200ml,Home > Health & Beauty > Personal Care > Skin Care > Body > Moisturizers > Creams,"₦ 6,825","₦ 8,980",24%,(412 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/1249383/1.jpg?7293,4 out of 5,No Date,Yes,it sits well on the skin
NIVEA Soft Cream 200ml,Home > Health & Beauty > Personal Care > Skin Care > Body > Moisturizers > Creams,"₦ 6,825","₦ 8,980",24%,(412 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/1249383/1.jpg?7293,1 out of 5,No Date,Yes,"This cream makes a fair person dark, don’t like it"
"Samsung Galaxy A07 6.7"" 4GB RAM/64GBGB ROM - Black",Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 137,821","₦ 147,707",7%,(82 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/8916814/1.jpg?8930,3 out of 5,No Date,Yes,The camera quality is very poor
"Samsung Galaxy A07 6.7"" 4GB RAM/64GBGB ROM - Black",Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 137,821","₦ 147,707",7%,(82 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/8916814/1.jpg?8930,5 out of 5,No Date,Yes,Samsung dey give me joy????
"Samsung Galaxy A07 6.7"" 4GB RAM/64GBGB ROM - Black",Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 137,821","₦ 147,707",7%,(82 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/8916814/1.jpg?8930,4 out of 5,No Date,Yes,Exactly what I ordered for
Sun King Pico Plus 50 Lumens Solar Portable Emergency Lamp - Yellow,Home > Home & Office > Home & Kitchen > Lighting & Ceiling Fans > Lamps & Shades > Lamp Sets,"₦ 8,999","₦ 10,660",16%,(1285 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/519041/2.jpg?8050,4 out of 5,No Date,Yes,Battery life to be more stronger
Sun King Pico Plus 50 Lumens Solar Portable Emergency Lamp - Yellow,Home > Home & Office > Home & Kitchen > Lighting & Ceiling Fans > Lamps & Shades > Lamp Sets,"₦ 8,999","₦ 10,660",16%,(1285 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/519041/2.jpg?8050,5 out of 5,No Date,Yes,its worth the buy
Sun King Pico Plus 50 Lumens Solar Portable Emergency Lamp - Yellow,Home > Home & Office > Home & Kitchen > Lighting & Ceiling Fans > Lamps & Shades > Lamp Sets,"₦ 8,999","₦ 10,660",16%,(1285 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/519041/2.jpg?8050,4 out of 5,No Date,Yes,Its okay but small
"bensoo Bensoo M10 True Wireless Earbuds - Bluetooth 5.2, IPX4, 24H Playtime, Touch Control",Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 4,864","₦ 8,360",42%,(245 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/2473814/1.jpg?8068,1 out of 5,No Date,Yes,By making it work
"bensoo Bensoo M10 True Wireless Earbuds - Bluetooth 5.2, IPX4, 24H Playtime, Touch Control",Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 4,864","₦ 8,360",42%,(245 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/2473814/1.jpg?8068,5 out of 5,No Date,Yes,It’s doing good
"bensoo Bensoo M10 True Wireless Earbuds - Bluetooth 5.2, IPX4, 24H Playtime, Touch Control",Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 4,864","₦ 8,360",42%,(245 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/2473814/1.jpg?8068,3 out of 5,No Date,Yes,I've been trying to charge it for days not but it's not charging ????
"Philips Fun100 Wireless FM,2.0'' Big Screen,4MB+4MB,1000mAh,2000Phone Book - Deep Blue",Home > Phones & Tablets > Mobile Phones,"₦ 9,300","₦ 12,300",24%,(1567 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/7391804/1.jpg?4274,4 out of 5,No Date,Yes,"The product for me is very fine and good, but I almost didn't buy it, because I needed a dual sim phone and it was not being specified that the phone is a dual sim phone in your details of the phone"
"Philips Fun100 Wireless FM,2.0'' Big Screen,4MB+4MB,1000mAh,2000Phone Book - Deep Blue",Home > Phones & Tablets > Mobile Phones,"₦ 9,300","₦ 12,300",24%,(1567 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/7391804/1.jpg?4274,5 out of 5,No Date,Yes,Nice
"Philips Fun100 Wireless FM,2.0'' Big Screen,4MB+4MB,1000mAh,2000Phone Book - Deep Blue",Home > Phones & Tablets > Mobile Phones,"₦ 9,300","₦ 12,300",24%,(1567 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/7391804/1.jpg?4274,5 out of 5,No Date,Yes,Good product
"Cloudoon Cloudoon Wall-Mounted Soap Holder - Black Plastic with Drain Tray, No-Drill Installation, Heavy-Duty, 13x8x5cm",Home > Home & Office > Home & Kitchen > Bath > Bathroom Accessories > Holders & Dispensers > Soap Dishes,"₦ 2,058","₦ 3,675",44%,(219 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/9196404/1.jpg?4184,3 out of 5,No Date,Yes,Not so bad
